"ID","SMILES","HOMO","LUMO","LUMO+1","f(S1)","f(S2)","E(S1)","E(T1)","dS1T1","EHOMO","ELUMO","ΔELL+1","fmax","ΔES1T1","consensus Log Po/w","λ"
"UTUCIX","CC(C)(C)OC(=O)CC1=C(c2ccc(Cl)c(Cl)c2)C23C4=C5C6=C7C8=C9C%10=C%11C%12=C%13C%14=C%10C%10=C%15C%16=C%14C%14=C%17C%18=C%19C(=C%13%14)C%13=C%12C%12=C%14C%20=C%13C%19=C%13C%19=C%18C%18=C%21C%22=C(C%16=C%17%18)C%15=C(C6=C9%10)C5=C%22C12C%21=C%19C1=C3C2=C(C%14=C(C8=C%11%12)C7=C42)C%20=C%131",-7.17727492,-3.11271034,-2.87896454,0.0017,0.0003,2.17970001304017,2.02808520842957,0.151614804610599,"","","","","","",""
"UVABOJ","CCCN1C(=O)C2=C(C1=O)C1=C(S2)C2=C(S1)C1=C(S2)C(=O)N(CCC)C1=O",-7.99933086,-2.3594992,-1.61227456,0.3379,0.042,3.60480002156591,3.4371086858348,0.16769133573111,"","","","","","",""
"UVEBUU","ClCC(=O)c1cc(C(=O)CCl)c2ccc3cccc4ccc1c2c34",-7.39442177,-2.25609593,-1.11811581,0.5253,0.0009,3.52880002111124,2.4406236835936,1.08817633751764,"","","","","","",""
"UVECAB","BrCC(=O)c1cc(C(=O)CBr)c2ccc3cccc4ccc1c2c34",-7.37945551,-2.31704944,-1.13961281,0.5327,0.0034,3.46530002073135,2.35716418876709,1.10813583196426,"","","","","","",""
"UVECEF","ICC(=O)c1cc(C(=O)CI)c2ccc3cccc4ccc1c2c34",-7.24203802,-2.17174064,-1.13743589999999,0.176,0.3743,3.37540002019351,2.42671621681062,0.94868380338289,"","","","","","",""
"UVECOP","ClCC(=O)c1ccc2ccc3ccc(C(=O)CCl)c4ccc1c2c34",-7.41945625,-2.26888529,-1.07621028,0.5251,0.00699999999999999,3.54360002119977,2.44504526154672,1.09855475965305,"","","","","","",""
"UVEDAC","BrCC(=O)c1ccc2ccc3ccc(C(=O)CBr)c4ccc1c2c34",-7.32095103,-2.18289731,-0.99076653,0.0328,0.0001,3.39780002032752,2.47067838627335,0.927121634054169,"","","","","","",""
"UVEQES","COC12SC(=CC1=C1C(=C3C=C(SC23OC)c2ccccc2)C(F)(F)C(F)(F)C1(F)F)c1ccccc1",-6.46977891,-2.49365133,-0.79919838,0.3351,0.0888,2.05840001231449,1.26663527919105,0.79176473312344,"","","","","","",""
"UVEXID","CC1CC(=CC(C1)=C(C#N)C#N)C=Cc1ccc(O)cc1",-7.29210697,-2.2947361,-0.16843847,1.4715,0.1105,3.44440002060631,2.13493735140821,1.30946266919808,"","","","","","",""
"UVEYIE","CCC(=O)C(Cc1ccccc1Cl)=C1SC(C=C1)=C1SC(C=C1)=C(C#N)C(=O)CC",-6.73889951,-2.8664473,-0.9586571,1.3557,0.0016,2.54600001523158,1.22044694633021,1.32555306890137,"","","","","","",""
"UVEZUR","CC1(C)CC(=CC(C1)=C(C#N)C#N)C=Cc1ccc(cc1)N(CCN=[N+]=[N-])CCN=[N+]=[N-]",-7.21754777,-2.19949625,-1.09879573,0.0082,1.8388,3.35120002004874,2.38601397128287,0.96518604876587,"","","","","","",""
"UVILAO","NN1N=C(C2=C1C(=NN2N)N(=O)=O)N(=O)=O",-8.33022131,-2.22425861,-1.53308943,0.0046,0.002,3.84390002299633,3.21328535654168,0.630614666454659,"","","","","","",""
"UVUBIY","CCN1C(=O)C(=NNc2c(O)cc(Cl)cc2N(=O)=O)C(=C(C#N)C1=O)C",-7.91633614,-2.64766777,-0.8566144,0.977,0.0303,3.46690002074091,2.24046190532799,1.22643811541292,"","","","","","",""
"UWELIT","FC1(F)C2C3=C4C5=C6C1C1=C7C8=C2C2=C9C%10=C%11C(C%12=C4C4=C5C5=C%13C6=C1C1=C6C7=C7C8=C9C8=C9C7=C7C6=C6C1=C%13C1=C5C5=C4C4=C%13C%14=C(C%11=C%124)C(=C%108)C4=C%14C8=C(C6=C1C8=C5%13)C7=C94)C(F)(F)C32",-7.31414819,-2.81909949,-2.66698785,0.0,0.0022,2.60520001558575,2.57668142517948,0.0285185904062701,"","","","","","",""
"UWETUM","CN(C)c1ccc(cc1)C(C=C(C#N)c1ccccc1)=C(C#N)C#N",-6.98870002,-2.13337259,-0.7230065,0.3386,0.5548,3.15800001889291,2.41710842097802,0.74089159791488,"","","","","","",""
"UWEVAU","CN(C)c1ccc(cc1)C(C=Cc1c(F)c(F)c(F)c(F)c1F)=C(C#N)C#N",-7.11305605,-2.38099619,-0.54776518,0.2282,0.8577,3.09160001849566,2.41998112689667,0.671618891598989,"","","","","","",""
"UWEVEY","CN(C)c1ccc(cc1)C(C=Cc1ccc(cc1)C(F)(F)F)=C(C#N)C#N",-7.17645858,-2.29990626,-0.5107577,0.2129,0.9456,3.2330000193416,2.55450931653129,0.678490702810299,"","","","","","",""
"UWEVIC","CN(C)c1ccc(cc1)C(C=C(C#N)c1c(F)c(F)c(F)c(F)c1F)=C(C#N)C#N",-7.29754924,-2.33174358,-1.7249297,0.621,0.1673,3.32860001991352,2.23151697884752,1.097083041066,"","","","","","",""
"UWOCEQ","Clc1cccc(Cl)c1C1=NOC(=O)C1=Cc1cccc2cc3ccccc3nc12",-7.43687153,-2.42344595,-1.41390357,0.4307,0.01,3.23010001932425,2.14786591582968,1.08223410349457,"","","","","","",""
"UWUFAV","O=C1Sc2c3cccc4C(=O)Sc(c5cccc1c25)c34",-7.07087841,-2.80957551,-1.42859772,0.1482,0.0,2.51770001506228,1.59185187550231,0.925848139559969,"","","","","","",""
"UXIMIZ","CC(=O)C(=NNC1=C2C=C(C=CC2=NS1)N(=O)=O)C(C)=O",-7.66653562,-2.53093092,-1.40383535,0.1854,0.2858,3.18260001904008,2.34413020740706,0.83846981163302,"","","","","","",""
"UXINIZ","BrC1=CN=C(C2=CC=CS2)C2=NSN=C12",-7.35632583,-2.33119936,-0.40898712,0.3402,0.0007,3.18900001907837,2.31334215790932,0.87565786116905,"","","","","","",""
"UXINOF01","CCCCC(CC)C[Si]1(CC(CC)CCCC)C2=C(SC(=C2)C2=CN=C(C3=CC=CS3)C3=NSN=C23)C2=C1C=C(S2)C1=CN=C(C2=CC=CS2)C2=NSN=C12",-6.43358777,-2.36222034,-2.16276088,1.2243,0.1851,2.56650001535423,2.03518574724076,0.531314268113469,"","","","","","",""
"UXOCAM","COC(=O)C1=C(C)NC2=C(C1c1ccc(Cl)cc1)C(=O)c1ccccc1C2=O",-7.40367364,-2.2985457,-0.43374948,0.0428,0.0026,2.9007000173536,"","","","","","","","",""
"UXOHUL","CC(C)(C)c1cc2c(OC(=O)c3ccccc3C(=O)C2=C2C=C(C(=O)C(=C2)C(C)(C)C)C(C)(C)C)c(c1)C(C)(C)C",-8.04341331,-2.22126536,-1.03784223,0.0004,0.0012,2.79590001672662,2.36305354880006,0.432846467926559,"","","","","","",""
"UXOJEX","CC(C)(C)c1cc2c(OC3=C2C(=O)c2ccccc2C3=O)c(c1)C(C)(C)C",-7.98082712,-2.61610256,-0.607086,0.0,0.0,2.94170001759888,2.34158675924885,0.600113258350019,"","","","","","",""
"UXOQOP","FC(F)(F)S(=O)(=O)OI(OI(OS(=O)(=O)C(F)(F)F)c1ccccc1)c1ccccc1",-9.61378234,-2.97855821,-1.77200539,0.0463,0.0475,4.04430002419524,3.54051820763782,0.50378181655741,"","","","","","",""
"UYIVAB","O=S1(=O)C2=CC3=NSN=C3C=C2C2=CC3=NSN=C3C=C12",-8.33892895,-2.70753281,-1.91459305,0.2005,0.3642,3.852200023046,2.91202691534897,0.940173107697029,"","","","","","",""
"UYIVUV","O=N(=O)c1ccc(cc1)C=C1CCCN2C(=S)c3ccccc3N=C12",-7.24965721,-2.15731861,-1.14587142,0.0002,0.354,2.92850001751991,2.75885375679156,0.16964626072834,"","","","","","",""
"UYUDAU","Cc1ccc2C(=O)N(Cc3ccccc3)C34C5=C6C7=C8C9=C%10C%11=C%12C%13=C%14C%15=C%11C%11=C%10C7=C7C%10=C%11C%11=C%15C%15=C%16C%17=C%18C(=C%14%15)C%14=C%13C%13=C%15C%19=C%14C%18=C%14C%18=C%19C%19=C(C5=C8C(=C%15%19)C9=C%12%13)C3=C%18C3=C5C8=C(C%16=C%11C%10=C8C(=C67)C45c2c1)C%17=C%143",-7.24448704,-3.08985277,-2.90209422,0.0023,0.0001,2.2983000137497,2.18926314014462,0.10903687360507,"","","","","","",""
"UYUXET","COC1OC(CN2N=NC3=C2C(=O)c2ccccc2C3=O)C2OC(C)(C)OC12",-8.56614401,-2.44630352,-0.70858447,0.0,0.0001,3.07390001838977,2.72807359859867,0.345826419791099,"","","","","","",""
"UZANAM","CC(C)[Si](C#CC1=C2N=C3C=CC=CC3=NC2=C(C#C[Si](C(C)C)(C(C)C)C(C)C)C2=NSN=C12)(C(C)C)C(C)C",-6.78026081,-3.11651993,-1.04709409999999,0.3307,0.001,2.13160001275241,1.02897838924713,1.10262162350528,"","","","","","",""
"UZARAP","CCN(CC)c1ccc(cc1)C(C#N)=C(C#N)C#N",-7.28013396,-2.40684701,-0.09143025,0.7937,0.0092,3.30690001978371,2.17484214008293,1.13205787970078,"","","","","","",""
"UZAWEZ","NC(=O)CCC(N(=O)=O)(N(=O)=O)N(=O)=O",-9.55908745,-2.4950119,-2.01908477,0.0001,0.0,3.82930002290899,4.29498906968416,-0.465689046775169,"","","","","","",""
"UZEGEN","Ic1ccc2c(c1)C(=C(C#N)C#N)c1ccc(I)cc1C2=C(C#N)C#N",-8.56124596,-3.29910832,-2.32385228,0.0325,0.4575,3.55260002125362,2.84141255481324,0.71118746644037,"","","","","","",""
"UZEMOD","CC(C)[Si](C#CC1=C2N=C3C=C4c5ccccc5C4=CC3=NC2=C(C#C[Si](C(C)C)(C(C)C)C(C)C)C2=NSN=C12)(C(C)C)C(C)C",-6.84012586,-2.82835136,-1.07838719,0.3366,0.0034,2.45280001467401,1.41917876630623,1.03362124836777,"","","","","","",""
"UZUKUX","OC1(c2ccccc2)c2ccccc2C(O)(c2ccccc2)C2=C1C(=O)c1ccccc1C2=O",-8.04341331,-2.52303962,-0.78967439,0.0004,0.0003,2.58480001546371,2.28429101111436,0.300509004349349,"","","","","","",""
"VABCUY","CC(=NNc1ccc(cc1N(=O)=O)N(=O)=O)c1cccc(Br)c1",-7.73755734,-2.12711397,-1.78071304,0.4518,0.002,3.63260002173223,3.03340357048302,0.59919645124921,"","","","","","",""
"VABNAQ","COc1ccc2cc3c(OC4=CC5=CC(=O)C=CC5=CC4=C3c3c(F)cccc3F)cc2c1",-6.48501729,-2.57610182,-0.56218722,0.6614,0.0002,2.51690001505749,1.12219479832178,1.39470521673571,"","","","","","",""
"VACJUH","Fc1c(F)c(F)c(c(F)c1F)C1=C2c3ccccc3N=C2N2C=CC3=C2C2=C1C=CN2C1=Nc2ccccc2C1=C3c1c(F)c(F)c(F)c(F)c1F",-7.10081093,-2.29555244,-2.11650153,0.523,0.0149,2.89370001731172,2.31396829189033,0.57973172542139,"","","","","","",""
"VADBAF","Cc1cc(C)c(c2c(Cl)cc([nH+]c12)C1=C([O-])C=C(Cl)C(=C(Cl)C1=O)Cl)N(=O)=O",-7.75578897,-2.4675284,-1.60846497,0.4889,0.0184,3.23360001934519,2.94446288634566,0.28913713299952,"","","","","","",""
"VADGEP","Cc1[nH+]c(C[B-](c2c(F)c(F)c(F)c(F)c2F)(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)ccc1",-8.13429933,-2.14888308,-1.2337642,0.0374,0.0001,4.36300002610188,3.95517699393643,0.407823032165449,"","","","","","",""
"VADMUI","ClC1=C(Cl)C(=C(Cl)C(=C2C=CC(C=C2)=C(Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)C(=C1Cl)Cl)Cl",-7.39986405,-2.47950141,-1.13525898,1.0654,0.3443,3.37560002019471,1.67126013935705,1.70433988083765,"","","","","","",""
"VAFPID","CN1N=C(N=C2C(=O)N(C)C(=O)N=C12)c1ccc(Br)cc1",-7.86300182,-2.69283866,-1.41771316,0.0504,0.0163,3.14290001880257,2.08603865574585,1.05686136305671,"","","","","","",""
"VAFQEA","COc1ccc(COCc2cc(C#N)c3ccccc3c2C#N)cc1",-7.68259034,-2.26235455,-0.27646767,0.1685,0.0072,3.78950002267089,2.535611281731,1.25388874093988,"","","","","","",""
"VAFREZ","CN(C)C(N(C)C)=C1C=C2C(=C1)C(=C1C=C(C#N)C(=C1)C#N)C(=C2c1ccccc1)c1ccccc1",-6.59821665,-2.35977131,-1.04083548,0.0097,0.2888,1.89340001132737,1.57481809268884,0.318581918638529,"","","","","","",""
"VAFWEF","CN1C=Cc2c3nc4ccccc4c4C(=O)N(C)c(c(O)c2C1=O)c34",-6.72148422,-2.1945982,-0.45551859,0.1734,0.001,2.7114000162211,1.9212119494198,0.7901880668013,"","","","","","",""
"VAGPID","O=C1N(CCCc2ccccc2)C(=O)c2ccc3c4ccc5C(=O)N(CCCc6ccccc6)C(=O)c6ccc(c7ccc1c2c37)c4c56",-7.33646152,-3.22563758,-1.30859551,0.8832,0.0026,2.67030001597521,1.65515780225337,1.01514221372183,"","","","","","",""
"VAGPOJ01","O=C1NC(=C2C(=O)NC(=C12)c1ccncc1)c1ccncc1",-7.28394355,-2.87950877,-0.9529427,0.4914,0.001,2.76720001655492,1.42736313458373,1.33983688197119,"","","","","","",""
"VAGQIE","O=C1C(Sc2ccccc12)=C1C2=C(c3ccccc3S2)C2=C1Sc1ccccc21",-6.5677399,-2.44848043,-0.35157109,0.0008,0.3395,2.00980001202374,1.55089384295636,0.45890616906738,"","","","","","",""
"VAGTUS","OC1=C(Br)C(=O)C(=C(Br)C1=O)O",-8.63526093,-2.99107544,-0.00435382,0.0,0.0004,2.9062000173865,2.67446934694954,0.23173067043695,"","","","","","",""
"VAGWUW","O=N(=O)c1ccc(cc1)C=C(C=C(C#Cc1ccccc1)c1ccccc1)C#Cc1ccccc1",-7.10108304,-2.1276582,-1.03376052,0.8948,0.0,3.32850001991293,2.36849718637593,0.960002833536999,"","","","","","",""
"VAHFUI","Cc1ccc(SC2=C(C)C(=O)c3ccccc3C2=O)cc1",-7.35550949,-2.21745577,-0.36490467,0.0096,0.036,2.91850001746009,2.5876350961263,0.33086492133379,"","","","","","",""
"VAHVIM","Cc1ccccc1SC1=C(C)C(=O)c2ccccc2C1=O",-7.50680479,-2.22425861,-0.38041516,0.0035,0.0313,2.90190001736077,2.46873331646139,0.43316670089937,"","","","","","",""
"VALHIB","ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)C1=CN=C(S1)N=Nc1ccccc1",-7.8330693,-3.31652361,-2.1355495,0.0006,0.3359,2.42060001448137,1.99674748895089,0.42385252553048,"","","","","","",""
"VALLUQ","CCC(C)C=Cc1ccc(cc1)C1=CC2=C3C(=C4C=C(SC4(C)C2(C)S1)c1ccccc1)C(F)(F)C(F)(F)C3(F)F",-6.3595728,-2.24629984,-0.91675156,0.489,0.1345,2.25740001350502,1.49609446728678,0.76130554621824,"","","","","","",""
"VALNII","CC1(C)OC2=C(C1N1C=C(N=N1)c1ccccc1)C(=O)C(=O)c1ccccc21",-7.55524106,-2.15078787,-0.5284451,0.0,0.0683,2.43830001458725,2.2827960176155,0.15550399697176,"","","","","","",""
"VALREG","Clc1c2cccc3C(=O)C=Cc(c(Cl)c1c1ccccc1)c23",-7.48530779999999,-2.4400449,-0.38041516,0.0001,0.254,2.70470001618101,1.93824518799895,0.76645482818206,"","","","","","",""
"VAMBET","O=C1N2CCC(=Cc3ccc(cc3)N(=O)=O)C2=Nc2ncccc12",-7.9196015,-2.22099325,-0.90668335,0.0456,0.9514,3.69850002212648,2.98623154604257,0.71226847608391,"","","","","","",""
"VANJUS","FC(F)(F)C1(Cc2c(cc(cc2N(=O)=O)N(=O)=O)C(=O)O1)C=Cc1cccc2ccccc12",-7.70109408,-2.42072481,-2.34725407,0.0001,0.0049,3.92740002349588,3.49780068693708,0.429599336558799,"","","","","","",""
"VANKED","O=N(=O)c1ccc(cc1)C(c1ccc(cc1)N(=O)=O)=C(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1",-7.62626277,-2.22317016,-1.76710735,0.6105,0.0032,3.54920002123327,2.80887971130173,0.740320309931549,"","","","","","",""
"VANRUA","CCC(CC)N1C(=O)c2ccc3c4ccc5c6ccc7C(=O)N(C(CC)CC)C(=O)c8ccc(c9ccc(c%10ccc(C1=O)c2c3%10)c4c59)c6c78",-6.64937405,-3.14509188,-1.7347258,1.3714,0.0,2.23380001336383,1.35295387427618,0.88084613908765,"","","","","","",""
"VARMIM","CCCCCCC1=C(SC(=C1)C=Cc1ccc(cc1OC)N(c1ccc(CCCC)cc1)c1ccc(CCCC)cc1)C(C#N)=C(C#N)C#N",-6.37290638,-2.55215579999999,-0.64654251,1.2226,0.1843,2.47160001478648,1.62187338027835,0.849726634508129,"","","","","","",""
"VARNIN","FC(F)(F)C(F)(F)C(F)(F)CN1C(=O)c2cc3c(Br)c4cc5C(=O)N(CC(F)(F)C(F)(F)C(F)(F)F)C(=O)c5cc4c(Br)c3cc2C1=O",-7.96286761,-2.94916991,-2.35079155,0.1082,0.1653,3.22650001930271,2.20312516393111,1.02337485537159,"","","","","","",""
"VARNUZ","Clc1ccc2c(c1)C(=O)c1nc3c4ccc(Cl)cc4C(=O)c3nc21",-7.94844557,-2.82399754,-1.93745062,0.0002,0.0,2.70790001620016,2.54062470731134,0.16727530888882,"","","","","","",""
"VARPAH","Brc1ccc2c(c1)C(=O)c1nc3c4ccc(Br)cc4C(=O)c3nc21",-7.91388711,-2.80522168,-2.00820022,0.0001,0.0205,2.68960001609068,2.56253939623217,0.12706061985851,"","","","","","",""
"VASSEP","Cc1ccc(cc1)C=C1C(=O)N(N=C1C(F)(F)F)c1ccccc1",-7.51524032,-2.32167537,0.31619629,0.1358,0.004,3.21970001926202,2.20458015665912,1.0151198626029,"","","","","","",""
"VATHIH","O=C1c2ccccc2C(=C(C#N)C#N)c2cc(c3ccccc3)c3ccccc3c12",-7.68122977,-2.65447061,-1.46941479,0.032,0.047,3.14840001883547,2.556004037913,0.59239598092247,"","","","","","",""
"VATHON","N#CC(C#N)=C1c2ccccc2C(=C(C#N)C#N)c2c3ccccc3ccc12",-8.1435512,-2.91325088,-1.89908256,0.0713,0.1308,3.34480002001045,2.72154558731907,0.62325443269138,"","","","","","",""
"VATPAK","CCCCOc1ccc(cc1)C(=Cc1ccc(cc1)C(=O)OCCCCCOC(=O)c1ccc(cc1)C=C(C#N)c1ccc(OCCCC)cc1)C#N",-6.89536497,-2.18970015,-1.48710219,0.1838,0.4438,3.53520002114953,2.51267970332066,1.02252031782886,"","","","","","",""
"VAVLOV","CN(C)c1ccc(cc1)C(=NC#N)C(c1ccc(cc1)N(C)C)=C1C=CC(=NC#N)c2ccccc12",-6.67903446,-2.25800073,-1.40927763,0.7435,0.0509,2.84180001700122,1.82929406763039,1.01250594937083,"","","","","","",""
"VAVRUG","CC1(C)C2CCC1(C)OC(=O)C2=CN=Nc1ccc(Cl)nn1",-8.54247011,-2.27487179,-1.01988271,0.0013,0.0034,2.350000014059,1.98460059877898,0.36539941528001,"","","","","","",""
"VAVZEX","CC1=C(Cl)C(N(=O)=O)C(C)(O)C(=O)C1=O",-8.94220536,-2.16738682,-1.61717261,0.0,0.0012,2.68330001605299,2.59059460636095,0.0927054096920398,"","","","","","",""
"VAWSOD","COc1cc(CC2CCCCC2OC(=O)c2cc(cc(c2)N(=O)=O)N(=O)=O)c(Br)c(Br)c1OC",-7.68830473,-2.18099251,-1.9273824,0.0007,0.0,3.71660002223476,4.25465815070635,-0.53805812847159,"","","","","","",""
"VAXBUU","O=C1C(=C(C(=O)C(=C1P(=O)(c1ccccc1)c1ccccc1)Nc1ccccc1)P(=O)(c1ccccc1)c1ccccc1)Nc1ccccc1",-7.13074345,-2.2122856,-0.29633198,0.0023,0.0696,2.59970001555285,2.09258598709632,0.50711402845653,"","","","","","",""
"VAXCEF","COc1ccc(NC2=C(C(=O)C(=C(C2=O)P(=O)(c2ccccc2)c2ccccc2)Nc2ccc(OC)cc2)P(=O)(c2ccccc2)c2ccccc2)cc1",-6.68229983,-2.34670985,-0.26286198,0.0,0.3928,2.24590001343622,1.76027184522551,0.48562816821071,"","","","","","",""
"VAXCIJ","Fc1cccc(NC2=C(C(=O)C(=C(C2=O)P(=O)(c2ccccc2)c2ccccc2)Nc2cccc(F)c2)P(=O)(c2ccccc2)c2ccccc2)c1",-7.26217444,-2.47297067,-0.42504183,0.0,0.2113,2.49390001491989,2.04067537206601,0.45322464285388,"","","","","","",""
"VAXCUV","Cc1ccc(cc1)P(=O)(c1ccc(C)cc1)C1=C(Nc2ccccc2)C(=O)c2ccccc2C1=O",-7.08938215,-2.25718439,-0.40300061,0.0954,0.0603,2.61910001566891,2.01402045983998,0.60507955582893,"","","","","","",""
"VAXGEI","O=C1N2c3ccccc3N=C2C(=O)c2cnccc12",-8.33022131,-2.62535443,-1.25771022,0.0,0.1652,3.1008000185507,3.03772228940568,0.0630777291450197,"","","","","","",""
"VAXJIO","O=C1N(Cc2ccncc2)C(=O)c2cc3C(=O)N(Cc4ccncc4)C(=O)c3cc12",-8.89050372,-2.63134093,-1.46506097,0.0003,0.0,3.92340002347195,3.63956275117024,0.28383727230171,"","","","","","",""
"VAYFAD","CC(=O)N1C2CCCC(OC(=O)c3cc(cc(c3)N(=O)=O)N(=O)=O)C2c2ccccc12",-7.55632951,-2.67651183,-2.40521432,0.0004,0.0,3.50430002096467,4.0988337869071,-0.59453376594243,"","","","","","",""
"VAYLUF","Fc1cc2nc3c4ccc(cc4)c4nc5cc(F)c(F)cc5nc4c4ccc(cc4)c4nc5cc(F)c(F)cc5nc4c4ccc(cc4)c4nc5cc(F)c(F)cc5nc4c4ccc(cc4)c3nc2cc1F",-7.66190969,-2.18344154,-2.17500601,0.1846,0.147,3.68970002207383,3.89226318324253,-0.202563161168698,"","","","","","",""
"VAZPAO","O=C1NC(=C2C(=O)NC(=C12)c1cccnc1)c1cccnc1",-6.97455009999999,-2.40031628,-0.6010995,0.5111,0.0003,2.90690001739069,1.5722209836776,1.33467903371309,"","","","","","",""
"VAZVAV","CC1(CC(=C(C#N)C(N1)=C(C#N)C#N)c1ccc(F)cc1)c1ccc(F)cc1",-7.94871769,-2.1453456,-0.44953208,0.3896,0.2408,3.88130002322009,2.78871661919994,1.09258340402014,"","","","","","",""
"VAZVID","COc1ccc(cc1)C1=C(OC)N=C(S1)C1=CC=C(S1)C=C(C#N)C(O)=O",-6.64583657,-2.31133505,-0.71484309,1.1146,0.0776,2.87100001717591,2.10923173556051,0.761768281615399,"","","","","","",""
"VEBLIX","CC(C)C1=C(C(C)C)C(=C(C(C)C)C1C(C#N)=C(C#N)C#N)C(C)C",-7.56857464,-2.35705017,-0.25116108,0.0779,0.0882,3.08420001845139,2.82582478499453,0.25837523345686,"","","","","","",""
"VECKOE","Fc1c(F)c(F)c(N2c3ccccc3N=C3C(=C(F)C(F)(F)C(=C23)F)F)c(F)c1F",-7.69837294,-2.24711618,-0.7564765,0.156,0.002,3.278200019612,2.36459316896249,0.913606850649519,"","","","","","",""
"VECKUK","Fc1c(F)c(F)c(N2c3ccccc3N=C3C(=C(F)C(=O)C(=C23)F)F)c(F)c1F",-7.70626425,-2.82209274,-0.85144424,0.196999999999999,0.0002,2.93120001753606,1.77635322956154,1.15484678797452,"","","","","","",""
"VEDZEJ","O=C1C2C3CCCCCCC4C3=C3C(CCCCCCC3C3=C4C(=O)c4ccccc4C3=O)C2C(=O)c2ccccc12",-7.84259329,-2.20521064,-1.05389694,0.0001,0.0003,2.99880001794048,3.07912250697227,-0.0803224890317899,"","","","","","",""
"VEFCOA","O=C1C=C2C(=Nc3c4ccccc4ccc3C32c2ccccc2c2ccccc32)c2ccccc12",-7.04339491,-2.28439577,-0.5107577,0.0244,0.3874,2.96170001771852,2.02378227211037,0.937917745608149,"","","","","","",""
"VEFFET","CC1(C)OC2=C(C1N=[N+]=[N-])C(=O)C(=O)c1ccccc21",-7.98273192,-2.18779536,-0.56926218,0.0001,0.059,2.43750001458248,2.28410257227963,0.153397442302849,"","","","","","",""
"VEFFIX","CC(C)=CCC1=C(OS(=O)(=O)c2ccc(C)cc2)C(=O)c2ccccc2C1=O",-7.59442545,-2.33310415,-0.51239038,0.0034,0.0033,3.04100001819295,3.12212683567005,-0.0811268174770996,"","","","","","",""
"VEFROO","COc1ccc(cc1)C(C=C(C#N)C#N)=C(C#N)C#N",-8.29729553,-3.22563758,-1.26424095,0.1691,0.0112,3.20320001916332,2.49184647644499,0.711353542718329,"","","","","","",""
"VEFRUU","COc1ccc(cc1)C(=C(C#N)C#N)C(c1ccc(OC)cc1)=C(C#N)C#N",-8.01239233,-2.45365059,-2.00547908,0.3194,0.2445,3.70950002219228,3.12187322555819,0.58762679663409,"","","","","","",""
"VEFSEF","N#CC(C#N)=C(C1=CC=CS1)C(C1=CC=CS1)=C(C#N)C#N",-8.42763806,-2.71052606,-2.52521653,0.1554,0.0137,3.72640002229339,2.6127947427425,1.11360527955089,"","","","","","",""
"VEFSIJ","CN(C)c1cccc(c1)C(=C(C#N)C#N)C(=C(C#N)C#N)c1ccccc1N(C)C",-7.09047059999999,-2.49174653,-1.41934584,0.01,0.0856,2.92370001749119,2.74747422767429,0.176225789816899,"","","","","","",""
"VEGMEC","COC(=O)CSC1=C(SCC(=O)OC)C(=O)C(=C(SCC(=O)OC)C1=O)SCC(=O)OC",-7.42544275,-2.45147368,-0.17197595,0.0014,0.0021,2.64340001581428,2.22177802412777,0.421621991686509,"","","","","","",""
"VEHXIP","CCCCc1ccc(NC(=O)C2=Cc3ccccc3C(=NNc3ccc(C)cc3)C2=O)cc1",-7.08992637,-2.16657048,-0.48980493,0.5946,0.0011,3.06750001835148,1.91569184785006,1.15180817050141,"","","","","","",""
"VEHXOV","CCCCc1ccc(NC(=O)C2=Cc3ccccc3C(=NNc3ccc(Cl)cc3)C2=O)cc1",-7.14788662,-2.35623383,-0.66069243,0.5734,0.0121,3.09080001849088,1.92898488155378,1.1618151369371,"","","","","","",""
"VELPEK","CC(C)(C)OC(=O)N1C=C(C(=O)C(=O)NC2=CC(=O)c3ccccc3C2=O)c2ccccc12",-7.66707985,-2.43324205,-1.25689388,0.0,0.0003,2.88060001723335,2.5155268305356,0.365073186697741,"","","","","","",""
"VELPIN","Fc1c(F)c(F)c(SC2=NC3=C(C4=CC=C(N4)C(=C4C=CC(=N4)C(=C4NC(=C(c5ccccc5)C2=C3)C=C4)c2ccccc2)c2ccccc2)c2ccccc2)c(F)c1F",-6.16256237,-2.4381401,-2.10289584,0.0768,0.0039,1.92730001153018,1.44074161204551,0.486558399484669,"","","","","","",""
"VELWIU","COc1ccc(OC)c2nc3nc4c(I)ccc(I)c4nc3nc12",-6.73563414,-2.78726217,-0.86069611,0.0126,0.0986,2.14310001282121,1.4915455400434,0.6515544727778,"","","","","","",""
"VEMFOI","CC(C)(C)P1(=[Se])[Se]P(=[Se])([Se]1)C(C)(C)C",-7.19142484,-2.19922414,-0.84300871,0.0045,0.0,2.602400015569,2.47645373056511,0.12594628500389,"","","","","","",""
"VEMWAN","BrC(Br)=C(C#CC#CC#CC#CC(=C(Br)Br)c1ccc(cc1)N(=O)=O)c1ccc(cc1)N(=O)=O",-7.83769524,-2.40603067,-1.95214476,0.0008,0.4745,2.91380001743197,2.95060123057302,-0.0368012131410591,"","","","","","",""
